,Item_MRP,Item_Outlet_Sales,Item_Visibility,Item_Weight,Outlet_Establishment_Year,Outlet_Location_Type,Outlet_Size,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
413,3,521.3214,0.033088472,19.35,23,2,0,False,True,False,False
414,1,829.5868,0.160663021,15.7,23,2,0,False,True,False,False
415,3,1571.288,0.178975721,18.1,13,1,0,False,True,False,False
416,4,2403.538,0.017627888,10.195,16,1,0,False,True,False,False
417,1,83.8908,0.0194158,10.6,35,2,0,True,False,False,False
418,4,844.2344,0.016993225,6.655,18,1,0,False,True,False,False
419,2,2940.1728,0.027139013,19.0,13,1,0,False,True,False,False
420,2,291.6204,0.03777249,7.075,22,0,0,True,False,False,False
421,3,3259.7568,0.036746479,13.15,18,1,0,False,True,False,False
422,4,3415.554,0.022460102,20.1,21,2,1,False,True,False,False
423,4,5624.6784,0.0,20.35,11,0,1,False,False,True,False
424,4,6687.961,0.05213575,18.85,21,2,1,False,True,False,False
425,4,5642.655,0.062508438,16.35,21,2,1,False,True,False,False
426,4,4943.565,0.007309544,11.3,11,0,1,False,False,True,False
427,3,3135.2522,0.015623754,17.5,11,0,1,False,False,True,False
428,1,796.9626,0.142978223,18.0,18,1,0,False,True,False,False
429,1,848.895,0.017191055,7.935,18,1,0,False,True,False,False
430,1,38.6164,0.143592939,5.765,35,2,0,True,False,False,False
431,3,4997.4948,0.011995271,20.25,23,2,0,False,True,False,False
432,3,588.5672,0.15717236,15.5,21,2,1,False,True,False,False
433,1,372.848,0.061393095,17.25,35,2,0,True,False,False,False
434,3,155.1314,0.264124669,5.86,35,2,0,True,False,False,False
435,4,3038.7112,0.020310046,15.35,33,0,2,False,True,False,False
436,4,1587.2672,0.054630834,10.1,23,2,0,False,True,False,False
437,2,687.1056,0.052517969,16.7,18,1,0,False,True,False,False
438,4,1929.4884,0.047565208,20.7,21,2,1,False,True,False,False
439,4,3600.6464,0.060797393,16.0,33,0,2,False,True,False,False
440,3,2181.1608,0.041291169,14.0,23,2,0,False,True,False,False
441,3,3428.2042,0.022604051,12.85,23,2,0,False,True,False,False
442,2,623.1888,0.056580228,20.85,18,1,0,False,True,False,False
443,2,2133.2232,0.164196823,12.35,21,2,1,False,True,False,False
444,4,3401.5722,0.022976497,6.85,11,0,1,False,False,True,False
445,2,1289.6546,0.027310252,10.3,16,1,0,False,True,False,False
446,1,50.6008,0.141975462,8.895,35,2,0,True,False,False,False
447,1,790.9704,0.0,8.775,33,0,2,False,True,False,False
448,2,3147.9024,0.01619866,18.85,13,1,0,False,True,False,False
449,1,2486.763,0.014205168,19.5,35,0,1,False,False,False,True
450,2,1139.8496,0.09344495,14.85,16,1,0,False,True,False,False
451,1,1816.3024,0.019199733,20.5,23,2,0,False,True,False,False
452,1,199.74,0.154120252,7.84,11,0,1,False,False,True,False
453,4,978.726,0.089004389,18.25,18,1,0,False,True,False,False
454,1,2683.174,0.011117041,10.3,33,0,2,False,True,False,False
455,3,2897.5616,0.103422709,12.5,16,1,0,False,True,False,False
456,4,9158.079,0.089035961,20.35,35,0,1,False,False,False,True
457,1,1957.452,0.102723919,20.25,23,2,0,False,True,False,False
458,1,1296.3126,0.024733134,16.75,35,0,1,False,False,False,True
459,2,2528.7084,0.044871033,15.0,33,0,2,False,True,False,False
460,1,284.2966,0.029760052,8.325,33,0,2,False,True,False,False
461,1,759.012,0.078999287,15.85,13,1,0,False,True,False,False
462,2,1787.673,0.020870744,13.1,23,2,0,False,True,False,False
463,2,2431.5016,0.031599715,6.26,13,1,0,False,True,False,False
464,3,4466.1864,0.042413704,17.25,11,0,1,False,False,True,False
465,2,2048.6666,0.072284689,5.765,16,1,0,False,True,False,False
466,3,1940.807,0.009984847,13.6,33,0,2,False,True,False,False
467,1,2067.309,0.052852621,10.5,13,1,0,False,True,False,False
468,1,2663.2,0.014660821,7.975,18,1,0,False,True,False,False
469,4,1146.5076,0.076354362,12.65,11,0,1,False,False,True,False
470,4,3448.844,0.076709639,12.3,18,1,0,False,True,False,False
471,3,1665.8316,0.005677876,5.985,18,1,0,False,True,False,False
472,3,8114.7704,0.0,16.85,35,0,1,False,False,False,True
473,2,1713.7692,0.012282366,15.15,21,2,1,False,True,False,False
474,1,810.9444,0.026681262,12.35,23,2,0,False,True,False,False
475,1,1193.1136,0.127541722,14.3,23,2,0,False,True,False,False
476,1,856.8846,0.119513002,8.695,16,1,0,False,True,False,False
477,3,165.7842,0.054463442,16.35,22,0,0,True,False,False,False
478,3,1057.9562,0.0,6.135,18,1,0,False,True,False,False
479,3,2205.1296,0.015756784,19.5,18,1,0,False,True,False,False
480,3,2940.1728,0.010907967,9.5,33,0,2,False,True,False,False
481,4,3046.7008,0.07543556,8.895,16,1,0,False,True,False,False
482,4,3327.6684,0.0,18.25,23,2,0,False,True,False,False
483,4,520.6556,0.115194717,21.35,22,0,0,True,False,False,False
484,3,2999.429,0.066922802,19.7,16,1,0,False,True,False,False
485,1,2113.2492,0.064636203,13.35,35,0,1,False,False,False,True
486,2,942.7728,0.103195401,16.6,18,1,0,False,True,False,False
487,1,75.2354,0.13121032,13.1,35,2,0,True,False,False,False
488,2,1581.9408,0.035747522,10.895,23,2,0,False,True,False,False
489,1,37.9506,0.192650072,15.85,35,2,0,True,False,False,False
490,3,151.8024,0.098031771,15.7,35,2,0,True,False,False,False
491,4,3486.1288,0.030118338,8.0,35,0,1,False,False,False,True
492,4,4262.4516,0.016201845,8.51,13,1,0,False,True,False,False
493,4,731.0484,0.05837308,14.15,22,0,0,True,False,False,False
494,2,1398.8458,0.087652908,6.65,16,1,0,False,True,False,False
495,3,2336.958,0.065999008,15.25,21,2,1,False,True,False,False
496,4,2348.9424,0.088750333,18.25,33,0,2,False,True,False,False
497,4,7094.7648,0.100277876,15.5,35,0,1,False,False,False,True
498,1,1054.6272,0.099252438,16.0,16,1,0,False,True,False,False
499,2,1298.31,0.0,19.2,18,1,0,False,True,False,False
500,2,2330.3,0.0,12.15,13,1,0,False,True,False,False
501,4,4584.6988,0.026384672,8.895,21,2,1,False,True,False,False
502,4,527.3136,0.228993134,10.895,22,0,0,True,False,False,False
503,1,1869.5664,0.065431917,16.0,13,1,0,False,True,False,False
504,2,2876.256,0.026749991,10.895,35,0,1,False,False,False,True
505,1,407.4696,0.0,9.195,11,0,1,False,False,True,False
506,4,2189.8162,0.043333912,11.35,11,0,1,False,False,True,False
507,3,1603.9122,0.089656812,10.0,13,1,0,False,True,False,False
508,1,2013.3792,0.039954281,9.395,16,1,0,False,True,False,False
509,2,95.8752,0.087854925,15.2,35,2,0,True,False,False,False
510,4,774.9912,0.149404057,20.75,22,0,0,True,False,False,False
511,2,2403.538,0.0268952,9.8,18,1,0,False,True,False,False
512,4,4380.2982,0.065857092,5.695,11,0,1,False,False,True,False
513,1,219.714,0.161817014,18.2,18,1,0,False,True,False,False
514,1,729.051,0.082197959,19.35,33,0,2,False,True,False,False
515,2,1393.5194,0.015335349,18.35,18,1,0,False,True,False,False
516,3,5262.4832,0.00599072,6.36,18,1,0,False,True,False,False
517,1,372.848,0.013898123,9.8,11,0,1,False,False,True,False
518,2,3273.7386,0.078912473,20.7,35,0,1,False,False,False,True
519,4,5344.3766,0.059776237,9.895,35,0,1,False,False,False,True
520,1,303.6048,0.0,6.635,33,0,2,False,True,False,False
521,3,314.2576,0.297883712,18.1,22,0,0,True,False,False,False
522,1,276.307,0.022059594,8.93,22,0,0,True,False,False,False
523,1,721.0614,0.03532494,8.3,33,0,2,False,True,False,False
524,2,3467.4864,0.124967595,8.895,18,1,0,False,True,False,False
525,4,5416.9488,0.062411404,16.35,23,2,0,False,True,False,False
526,2,283.6308,0.032754431,8.6,11,0,1,False,False,True,False
527,3,323.5788,0.160178832,5.825,35,2,0,True,False,False,False
528,4,5206.556,0.104035148,19.0,13,1,0,False,True,False,False
529,3,2503.408,0.06390019,7.56,18,1,0,False,True,False,False
530,2,1960.781,0.062648111,12.6,33,0,2,False,True,False,False
531,3,370.1848,0.111685868,15.6,22,0,0,True,False,False,False
532,1,95.8752,0.233039817,8.71,22,0,0,True,False,False,False
533,3,3299.7048,0.17824575,18.1,21,2,1,False,True,False,False
534,3,2684.5056,0.140241213,13.35,13,1,0,False,True,False,False
535,3,2085.2856,0.0,16.6,23,2,0,False,True,False,False
536,4,2210.456,0.033935576,6.695,16,1,0,False,True,False,False
537,1,2187.153,0.016516275,17.7,35,0,1,False,False,False,True
538,1,1049.9666,0.026537206,16.6,23,2,0,False,True,False,False
539,3,2719.793,0.015673267,15.35,16,1,0,False,True,False,False
540,1,56.593,0.089083914,19.7,22,0,0,True,False,False,False
541,1,231.6984,0.131152799,14.3,13,1,0,False,True,False,False
542,4,5734.5354,0.083109455,13.0,35,0,1,False,False,False,True
543,2,1398.18,0.045818773,10.0,33,0,2,False,True,False,False
544,1,1531.34,0.044869794,14.8,16,1,0,False,True,False,False
545,3,319.584,0.0,19.5,35,2,0,True,False,False,False
546,1,633.8416,0.04605781,8.71,21,2,1,False,True,False,False
547,4,1014.6792,0.030815427,12.15,22,0,0,True,False,False,False
548,2,2094.6068,0.01806055,17.85,18,1,0,False,True,False,False
549,3,2386.2272,0.035205866,9.5,21,2,1,False,True,False,False
550,1,780.9834,0.076705948,11.8,16,1,0,False,True,False,False
551,2,1693.7952,0.089677773,14.1,23,2,0,False,True,False,False
552,3,334.2316,0.132327406,13.1,35,2,0,True,False,False,False
553,3,1342.2528,0.065520388,19.35,23,2,0,False,True,False,False
554,4,4916.2672,0.012518707,19.75,13,1,0,False,True,False,False
555,1,1757.712,0.050353695,10.3,13,1,0,False,True,False,False
556,2,1637.868,0.110762642,17.75,35,0,1,False,False,False,True
557,1,1747.725,0.045050674,9.395,35,0,1,False,False,False,True
558,4,2876.256,0.083016832,10.8,13,1,0,False,True,False,False
559,2,1966.7732,0.0,17.75,18,1,0,False,True,False,False
560,2,958.752,0.023983258,8.575,11,0,1,False,False,True,False
561,1,81.2276,0.075836522,19.1,22,0,0,True,False,False,False
562,2,1238.388,0.100330684,20.7,21,2,1,False,True,False,False
563,3,319.584,0.051778173,9.695,35,2,0,True,False,False,False
564,4,4418.2488,0.022970468,6.785,16,1,0,False,True,False,False
565,4,2863.6058,0.066014596,6.57,33,0,2,False,True,False,False
566,4,1845.5976,0.07429945,5.78,18,1,0,False,True,False,False
567,1,1561.9668,0.131128467,6.92,21,2,1,False,True,False,False
568,4,3848.324,0.014816356,20.25,21,2,1,False,True,False,False
569,3,2097.27,0.049318315,13.65,18,1,0,False,True,False,False
570,1,639.168,0.017960492,13.5,13,1,0,False,True,False,False
571,1,559.272,0.035801238,16.5,11,0,1,False,False,True,False
572,3,2770.3938,0.038606365,16.7,18,1,0,False,True,False,False
573,2,295.6152,0.008871687,8.68,11,0,1,False,False,True,False
574,1,37.9506,0.125793938,8.365,35,2,0,True,False,False,False
575,2,1267.0174,0.058369013,7.235,11,0,1,False,False,True,False
576,1,353.5398,0.0,16.75,23,2,0,False,True,False,False
577,1,1118.544,0.073269336,15.35,16,1,0,False,True,False,False
578,4,4655.2736,0.049677651,10.8,33,0,2,False,True,False,False
579,2,1547.3192,0.031470832,6.26,21,2,1,False,True,False,False
580,2,1045.306,0.024579432,5.63,21,2,1,False,True,False,False
581,1,275.6412,0.131665479,6.92,13,1,0,False,True,False,False
582,4,2735.1064,0.015523707,12.15,11,0,1,False,False,True,False
583,3,347.5476,0.122475364,16.6,18,1,0,False,True,False,False
584,3,3817.0314,0.107891398,9.195,23,2,0,False,True,False,False
585,2,1905.5196,0.128065918,19.0,16,1,0,False,True,False,False
586,1,665.8,0.045361705,9.395,18,1,0,False,True,False,False
587,4,2324.9736,0.090390357,9.8,33,0,2,False,True,False,False
588,2,3205.1612,0.087029712,12.6,35,0,1,False,False,False,True
589,4,2101.9306,0.052054819,18.85,23,2,0,False,True,False,False
590,3,1821.6288,0.051952573,9.13,18,1,0,False,True,False,False
591,3,3643.2576,0.050786366,9.0,13,1,0,False,True,False,False
592,2,2942.836,0.067141355,17.1,16,1,0,False,True,False,False
593,1,587.2356,0.121485195,6.715,33,0,2,False,True,False,False
594,3,2886.243,0.080640478,5.82,23,2,0,False,True,False,False
595,2,2223.772,0.037699254,18.7,18,1,0,False,True,False,False
596,2,487.3656,0.0,7.93,11,0,1,False,False,True,False
597,4,5770.4886,0.034501405,18.75,13,1,0,False,True,False,False
598,2,1414.1592,0.053795154,20.35,35,0,1,False,False,False,True
599,4,5502.837,0.044004675,5.0,23,2,0,False,True,False,False
600,1,2181.8266,0.0,7.445,23,2,0,False,True,False,False
601,4,1565.9616,0.121250374,20.85,23,2,0,False,True,False,False
602,2,1054.6272,0.0,20.85,11,0,1,False,False,True,False
603,2,1667.829,0.100230114,19.2,21,2,1,False,True,False,False
604,3,2812.3392,0.167383061,17.35,23,2,0,False,True,False,False
605,2,489.363,0.034404732,14.3,16,1,0,False,True,False,False
606,3,2865.6032,0.082719632,19.5,18,1,0,False,True,False,False
607,1,1665.8316,0.041913535,6.675,16,1,0,False,True,False,False
608,3,2694.4926,0.0132043,8.18,13,1,0,False,True,False,False
609,1,1555.9746,0.041105789,6.98,23,2,0,False,True,False,False
610,1,3836.3396,0.141106202,20.5,35,0,1,False,False,False,True
611,1,543.2928,0.036463975,16.85,18,1,0,False,True,False,False
612,4,1950.794,0.01946418,14.8,33,0,2,False,True,False,False
613,1,177.7686,0.0,12.3,33,0,2,False,True,False,False
614,4,1035.319,0.123086812,7.435,18,1,0,False,True,False,False
615,1,949.4308,0.105646853,15.1,16,1,0,False,True,False,False
616,3,1283.6624,0.118149377,9.195,13,1,0,False,True,False,False
617,1,484.7024,0.046545786,10.1,33,0,2,False,True,False,False
618,1,934.7832,0.065009745,16.0,33,0,2,False,True,False,False
619,1,534.6374,0.016630303,17.7,18,1,0,False,True,False,False
620,1,878.856,0.134532392,8.1,21,2,1,False,True,False,False
621,2,1332.9316,0.083133128,20.6,21,2,1,False,True,False,False
622,2,3560.6984,0.039428167,20.35,11,0,1,False,False,True,False
623,1,647.8234,0.0,8.195,11,0,1,False,False,True,False
624,4,4993.5,0.034823127,17.75,18,1,0,False,True,False,False
625,4,1691.7978,0.148492521,7.475,16,1,0,False,True,False,False
626,4,1695.7926,0.065901299,19.0,11,0,1,False,False,True,False
627,2,4042.7376,0.041622264,12.6,21,2,1,False,True,False,False
628,3,4763.799,0.064933297,9.0,35,0,1,False,False,False,True
629,2,1640.5312,0.0945493,7.895,16,1,0,False,True,False,False
630,1,1288.9888,0.107076832,15.85,35,0,1,False,False,False,True
631,2,2334.9606,0.128674983,17.1,18,1,0,False,True,False,False
632,3,2207.127,0.188322664,8.355,11,0,1,False,False,True,False
633,3,437.4306,0.0,10.895,35,2,0,True,False,False,False
634,2,2370.248,0.052025392,18.5,33,0,2,False,True,False,False
635,4,5087.3778,0.065316099,19.0,35,0,1,False,False,False,True
636,2,103.199,0.01516265,8.975,22,0,0,True,False,False,False
637,4,4697.8848,0.053584207,10.1,23,2,0,False,True,False,False
638,3,2406.867,0.020989132,9.285,33,0,2,False,True,False,False
639,4,5736.5328,0.144017405,11.6,23,2,0,False,True,False,False
640,3,7192.6374,0.115978122,17.7,35,0,1,False,False,False,True
641,4,6611.394,0.081465335,12.5,11,0,1,False,False,True,False
642,2,3246.4408,0.041177505,16.0,13,1,0,False,True,False,False
643,1,1262.3568,0.042352822,14.15,11,0,1,False,False,True,False
644,2,1758.3778,0.074541867,20.2,11,0,1,False,False,True,False
645,4,4672.5844,0.18454121,13.65,18,1,0,False,True,False,False
646,4,3775.086,0.114160573,17.25,13,1,0,False,True,False,False
647,3,2478.7734,0.175352413,5.655,21,2,1,False,True,False,False
648,3,3067.3406,0.083590755,20.75,16,1,0,False,True,False,False
649,2,3281.7282,0.029471408,5.175,33,0,2,False,True,False,False
650,1,1086.5856,0.028282832,20.0,13,1,0,False,True,False,False
651,1,229.701,0.0,11.8,22,0,0,True,False,False,False
652,2,1528.011,0.008208342,16.75,18,1,0,False,True,False,False
653,3,1990.742,0.03334929,18.35,11,0,1,False,False,True,False
654,2,868.869,0.076060037,12.8,23,2,0,False,True,False,False
655,2,1230.3984,0.014301326,19.75,23,2,0,False,True,False,False
656,4,938.778,0.074931201,8.75,11,0,1,False,False,True,False
657,4,4194.54,0.080131363,13.3,11,0,1,False,False,True,False
658,4,1166.4816,0.167444431,18.85,33,0,2,False,True,False,False
659,4,5764.4964,0.03033748,9.695,21,2,1,False,True,False,False
660,1,113.8518,0.04874969,20.7,16,1,0,False,True,False,False
661,3,7443.644,0.014788594,11.5,35,0,1,False,False,False,True
662,4,3057.3536,0.111298111,11.1,13,1,0,False,True,False,False
663,1,3579.3408,0.05268526,8.975,33,0,2,False,True,False,False
664,4,1522.0188,0.018485511,12.15,11,0,1,False,False,True,False
665,1,450.0808,0.184689756,7.67,33,0,2,False,True,False,False
666,1,607.2096,0.064153845,13.8,33,0,2,False,True,False,False
667,2,1325.6078,0.092516598,4.785,33,0,2,False,True,False,False
668,2,1270.3464,0.104245198,20.0,21,2,1,False,True,False,False
669,1,1107.8912,0.041779181,6.785,35,0,1,False,False,False,True
670,4,3542.056,0.07226985,8.395,11,0,1,False,False,True,False
671,2,1534.0032,0.179806961,6.175,11,0,1,False,False,True,False
672,1,1308.297,0.044995631,8.21,21,2,1,False,True,False,False
673,1,1471.418,0.053523765,19.7,13,1,0,False,True,False,False
674,1,1239.7196,0.041459372,19.6,11,0,1,False,False,True,False
675,3,3896.2616,0.036234918,7.5,23,2,0,False,True,False,False
676,4,1496.0526,0.105445801,5.845,11,0,1,False,False,True,False
677,3,3460.8284,0.0,11.395,33,0,2,False,True,False,False
678,2,2870.9296,0.05997133,7.17,11,0,1,False,False,True,False
679,2,1259.6936,0.075595405,5.75,13,1,0,False,True,False,False
680,3,177.1028,0.210375806,15.5,22,0,0,True,False,False,False
681,2,798.96,0.059341019,7.76,16,1,0,False,True,False,False
682,4,3185.853,0.18520944,13.65,13,1,0,False,True,False,False
683,2,1488.063,0.098566832,10.8,21,2,1,False,True,False,False
684,4,5159.2842,0.11084417,11.1,21,2,1,False,True,False,False
685,3,5954.2494,0.0350152,19.2,35,0,1,False,False,False,True
686,4,4500.808,0.023567538,12.8,21,2,1,False,True,False,False
687,2,121.8414,0.0,8.785,22,0,0,True,False,False,False
688,4,4318.3788,0.04792722,20.6,16,1,0,False,True,False,False
689,2,3456.1678,0.036207786,7.89,18,1,0,False,True,False,False
690,4,1659.8394,0.044377096,16.85,33,0,2,False,True,False,False
691,2,759.012,0.034742632,16.35,18,1,0,False,True,False,False
692,3,4974.1918,0.116915909,9.195,35,0,1,False,False,False,True
693,1,1707.777,0.062979148,17.35,18,1,0,False,True,False,False
694,4,7488.9184,0.068604503,8.96,35,0,1,False,False,False,True
695,2,2488.7604,0.03294861,11.1,35,0,1,False,False,False,True
696,4,2816.334,0.007450258,12.6,33,0,2,False,True,False,False
697,2,2954.1546,0.093027718,5.32,21,2,1,False,True,False,False
698,4,761.0094,0.164864915,19.6,35,2,0,True,False,False,False
699,4,593.2278,0.083498083,13.0,16,1,0,False,True,False,False
700,1,1298.31,0.014522363,18.7,35,0,1,False,False,False,True
701,1,1150.5024,0.025963795,19.85,16,1,0,False,True,False,False
702,4,3072.667,0.019012262,17.6,13,1,0,False,True,False,False
703,3,3259.7568,0.059393919,14.6,16,1,0,False,True,False,False
704,3,2756.412,0.027212058,7.55,21,2,1,False,True,False,False
705,2,2930.1858,0.013263968,13.8,23,2,0,False,True,False,False
706,2,97.2068,0.079113947,17.25,22,0,0,True,False,False,False
707,3,1544.656,0.03020851,10.1,23,2,0,False,True,False,False
708,4,3165.879,0.049634817,14.3,33,0,2,False,True,False,False
709,2,1619.2256,0.047187038,9.8,23,2,0,False,True,False,False
710,4,387.4956,0.066681333,11.3,23,2,0,False,True,False,False
711,1,415.4592,0.185218446,7.67,18,1,0,False,True,False,False
712,1,226.372,0.162462044,13.8,22,0,0,True,False,False,False
713,3,1267.6832,0.031273559,10.395,21,2,1,False,True,False,False
714,3,1593.9252,0.042836778,20.7,23,2,0,False,True,False,False
715,3,585.904,0.114127418,16.1,35,2,0,True,False,False,False
716,3,3745.125,0.146895866,17.35,11,0,1,False,False,True,False
717,2,1810.976,0.013420879,16.35,11,0,1,False,False,True,False
718,3,2358.2636,0.026181893,19.35,23,2,0,False,True,False,False
719,1,145.8102,0.012184999,15.2,13,1,0,False,True,False,False
720,1,554.6114,0.026428924,14.3,11,0,1,False,False,True,False
721,3,3499.4448,0.045243613,18.5,35,0,1,False,False,False,True
722,2,1780.3492,0.0,20.0,23,2,0,False,True,False,False
723,3,2566.659,0.076790922,11.6,35,0,1,False,False,False,True
