,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Item_Outlet_Sales,isTrain,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
295,8.195,Low Fat,0.031452265,Processed Foods,2,21,1,2,925.462,1,False,True,False,False
296,7.09,Low Fat,0.00721395,Processed Foods,1,16,0,1,583.2408,1,False,True,False,False
297,6.095,NA,0.081196619,Non perishable,2,23,0,2,1418.154,1,False,True,False,False
298,19.35,NA,0.049916364,Fruits and Vegetables,1,13,0,1,942.7728,1,False,True,False,False
299,6.15,Low Fat,0.04627095,Processed Foods,2,23,0,2,2364.9216,1,False,True,False,False
300,17.35,Regular,0.02747716,Processed Foods,1,35,1,0,3251.7672,1,False,False,False,True
301,20.2,NA,0.104704537,Fruits and Vegetables,2,35,0,2,254.3356,1,True,False,False,False
302,17.7,NA,0.012540003,Non perishable,3,16,0,1,5895.659,1,False,True,False,False
303,17.85,Low Fat,0.147023834,Starchy Foods,1,11,1,0,1134.5232,1,False,False,True,False
304,9.395,NA,0.159657596,Drinks,4,18,0,1,7696.648,1,False,True,False,False
305,15.75,NA,0.141398626,Drinks,4,13,0,1,2775.7202,1,False,True,False,False
306,7.475,NA,0.148821808,Fruits and Vegetables,4,18,0,1,5317.0788,1,False,True,False,False
307,7.075,Low Fat,0.0,Processed Foods,2,11,1,0,874.8612,1,False,False,True,False
308,6.445,Low Fat,0.029691762,Processed Foods,1,23,0,2,1039.9796,1,False,True,False,False
309,19.1,NA,0.096715523,Fruits and Vegetables,4,16,0,1,3038.0454,1,False,True,False,False
310,20.25,Regular,0.014790559,Drinks,4,16,0,1,3848.324,1,False,True,False,False
311,15.0,Regular,0.054378253,Processed Foods,1,23,0,2,527.3136,1,False,True,False,False
312,6.67,Regular,0.123428594,Processed Foods,1,23,0,2,2390.8878,1,False,True,False,False
313,13.0,Regular,0.029943463,Processed Foods,1,35,1,0,1677.816,1,False,False,False,True
314,16.7,Regular,0.052368061,Processed Foods,2,33,2,0,801.6232,1,False,True,False,False
315,7.07,Low Fat,0.093861144,Processed Foods,2,18,0,1,1267.0174,1,False,True,False,False
316,6.48,Low Fat,0.033968647,Processed Foods,3,18,0,1,886.8456,1,False,True,False,False
317,19.0,NA,0.173154079,Fruits and Vegetables,4,22,0,0,452.744,1,True,False,False,False
318,13.35,Low Fat,0.139735226,Processed Foods,3,18,0,1,3877.6192,1,False,True,False,False
319,5.98,NA,0.043351896,Fruits and Vegetables,3,35,1,0,4414.254,1,False,False,False,True
320,9.3,NA,0.042086652,Drinks,2,35,1,0,5448.9072,1,False,False,False,True
321,9.695,Regular,0.12848269,Processed Foods,4,21,1,2,4950.8888,1,False,True,False,False
322,15.0,NA,0.049357077,Drinks,1,13,0,1,958.752,1,False,True,False,False
323,11.15,Regular,0.008326735,Drinks,3,13,0,1,1956.1204,1,False,True,False,False
324,20.85,NA,0.021362955,Fruits and Vegetables,2,21,1,2,2404.2038,1,False,True,False,False
325,9.8,NA,0.151420934,Non perishable,4,22,0,0,387.4956,1,True,False,False,False
326,16.35,Low Fat,0.032511818,Meats,3,33,2,0,994.7052,1,False,True,False,False
327,9.6,Regular,0.022323658,Starchy Foods,2,18,0,1,1754.383,1,False,True,False,False
328,18.0,NA,0.019292355,Non perishable,2,35,1,0,3340.9844,1,False,False,False,True
329,13.35,Low Fat,0.048124443,Starchy Foods,4,18,0,1,3918.8988,1,False,True,False,False
330,20.7,Low Fat,0.09261307,Drinks,1,33,2,0,306.268,1,False,True,False,False
331,15.1,Low Fat,0.094697274,Processed Foods,3,35,1,0,4278.4308,1,False,False,False,True
332,16.2,NA,0.035984104,Fruits and Vegetables,4,18,0,1,4425.5726,1,False,True,False,False
333,13.8,Regular,0.056596985,Processed Foods,4,35,1,0,9267.936,1,False,False,False,True
334,15.6,Low Fat,0.2047,Processed Foods,1,35,0,2,229.701,1,True,False,False,False
335,21.1,Regular,0.020618324,Starchy Foods,2,35,1,0,2055.9904,1,False,False,False,True
336,5.5,NA,0.04709821,Non perishable,2,23,0,2,3339.6528,1,False,True,False,False
337,15.1,NA,0.087584126,Fruits and Vegetables,4,18,0,1,6410.3224,1,False,True,False,False
338,15.7,Regular,0.038078899,Processed Foods,2,13,0,1,1992.0736,1,False,True,False,False
339,7.895,Regular,0.095102092,Starchy Foods,2,13,0,1,2870.9296,1,False,True,False,False
340,17.2,Regular,0.011953902,Processed Foods,3,35,1,0,2807.0128,1,False,False,False,True
341,17.35,Regular,0.062799379,Processed Foods,1,33,2,0,539.298,1,False,True,False,False
342,7.285,NA,0.031125709,Non perishable,3,33,2,0,4377.635,1,False,True,False,False
343,20.25,NA,0.026005891,Non perishable,3,18,0,1,2716.464,1,False,True,False,False
344,18.75,Low Fat,0.09246392,Processed Foods,4,35,0,2,383.5008,1,True,False,False,False
345,15.85,NA,0.107765165,Drinks,1,21,1,2,703.0848,1,False,True,False,False
346,6.17,Low Fat,0.010647477,Meats,1,21,1,2,1937.478,1,False,True,False,False
347,19.5,NA,0.015749341,Non perishable,3,21,1,2,3307.6944,1,False,True,False,False
348,19.2,NA,0.077628053,Non perishable,4,21,1,2,3142.576,1,False,True,False,False
349,16.7,Low Fat,0.0,Processed Foods,3,11,1,0,2554.0088,1,False,False,True,False
350,20.85,Regular,0.056695731,Starchy Foods,2,11,1,0,1869.5664,1,False,False,True,False
351,14.5,Regular,0.063993068,Starchy Foods,4,18,0,1,5494.8474,1,False,True,False,False
352,11.395,Regular,0.069529262,Meats,4,33,2,0,6093.4016,1,False,True,False,False
353,7.97,NA,0.034452949,Drinks,3,23,0,2,2586.633,1,False,True,False,False
354,7.71,Regular,0.06670068,Processed Foods,1,21,1,2,1255.6988,1,False,True,False,False
355,19.25,Regular,0.034699737,Processed Foods,2,23,0,2,4093.3384,1,False,True,False,False
356,7.075,Low Fat,0.058346939,Drinks,2,23,0,2,3163.8816,1,False,True,False,False
357,19.35,Regular,0.065203103,Meats,3,35,1,0,5033.448,1,False,False,False,True
358,11.6,Regular,0.078929571,Processed Foods,1,23,0,2,1137.1864,1,False,True,False,False
359,8.985,NA,0.182514881,Fruits and Vegetables,2,35,1,0,2696.49,1,False,False,False,True
360,12.1,NA,0.016895293,Drinks,3,11,1,0,898.83,1,False,False,True,False
361,10.0,NA,0.073379745,Non perishable,2,23,0,2,2756.412,1,False,True,False,False
362,14.35,Low Fat,0.08075758,Processed Foods,1,18,0,1,878.856,1,False,True,False,False
363,10.395,Low Fat,0.112271498,Processed Foods,1,21,1,2,659.142,1,False,True,False,False
364,17.7,Low Fat,0.153741385,Drinks,3,35,0,2,182.4292,1,True,False,False,False
365,8.1,NA,0.127929521,Fruits and Vegetables,4,33,2,0,3610.6334,1,False,True,False,False
366,8.05,NA,0.07838564,Fruits and Vegetables,4,16,0,1,5153.292,1,False,True,False,False
367,9.195,Regular,0.078502143,Meats,2,13,0,1,2588.6304,1,False,True,False,False
368,20.7,Regular,0.047684831,Drinks,4,11,1,0,1286.3256,1,False,False,True,False
369,15.7,NA,0.123159656,Fruits and Vegetables,2,13,0,1,1230.3984,1,False,True,False,False
370,15.1,NA,0.0,Fruits and Vegetables,1,35,1,0,1733.7432,1,False,False,False,True
371,18.35,NA,0.053392944,Non perishable,4,35,0,2,384.8324,1,True,False,False,False
372,16.5,NA,0.036715907,Non perishable,3,18,0,1,3969.4996,1,False,True,False,False
373,9.0,Low Fat,0.065236932,Processed Foods,3,16,0,1,7763.228,1,False,True,False,False
374,6.785,Regular,0.041947547,Meats,1,33,2,0,809.6128,1,False,True,False,False
375,19.5,Low Fat,0.082888496,Processed Foods,3,11,1,0,1253.7014,1,False,False,True,False
376,7.575,Low Fat,0.055390121,Drinks,4,23,0,2,5715.2272,1,False,True,False,False
377,18.2,NA,0.012194556,Fruits and Vegetables,1,33,2,0,1464.76,1,False,True,False,False
378,16.75,Low Fat,0.060495243,Drinks,3,33,2,0,3251.1014,1,False,True,False,False
379,7.47,Regular,0.0,Processed Foods,4,16,0,1,4274.436,1,False,True,False,False
380,20.35,NA,0.014753811,Fruits and Vegetables,4,35,1,0,5375.0034,1,False,False,False,True
381,18.2,NA,0.160707489,Fruits and Vegetables,1,35,1,0,1318.284,1,False,False,False,True
382,13.85,Regular,0.085622362,Meats,2,11,1,0,2251.7356,1,False,False,True,False
383,6.635,Regular,0.046350909,Processed Foods,1,13,0,1,1176.4686,1,False,True,False,False
384,6.11,NA,0.102920886,Fruits and Vegetables,2,23,0,2,3523.4136,1,False,True,False,False
385,15.25,Low Fat,0.026604781,Processed Foods,1,16,0,1,610.5386,1,False,True,False,False
386,15.85,Low Fat,0.0,Processed Foods,2,16,0,1,1237.7222,1,False,True,False,False
387,15.2,Low Fat,0.031860325,Processed Foods,4,22,0,0,474.0496,1,True,False,False,False
388,14.65,Regular,0.0,Processed Foods,1,35,1,0,717.7324,1,False,False,False,True
389,20.75,NA,0.021250002,Drinks,3,23,0,2,2580.6408,1,False,True,False,False
390,10.195,Low Fat,0.159936948,Processed Foods,3,23,0,2,2552.6772,1,False,True,False,False
391,7.605,NA,0.129503146,Fruits and Vegetables,3,18,0,1,3914.904,1,False,True,False,False
392,18.0,NA,0.142688846,Fruits and Vegetables,1,23,0,2,796.9626,1,False,True,False,False
393,13.35,Low Fat,0.179484411,Drinks,4,35,0,2,916.1408,1,True,False,False,False
394,18.35,NA,0.089163056,Non perishable,4,18,0,1,3259.7568,1,False,True,False,False
395,6.59,NA,0.105761491,Fruits and Vegetables,1,21,1,2,1677.816,1,False,True,False,False
396,13.8,Regular,0.056960814,Processed Foods,4,21,1,2,3707.1744,1,False,True,False,False
397,21.2,Regular,0.00704098,Starchy Foods,3,23,0,2,2954.1546,1,False,True,False,False
398,10.5,Regular,0.011026594,Processed Foods,3,11,1,0,2652.5472,1,False,False,True,False
399,8.97,NA,0.093203257,Non perishable,1,18,0,1,1037.3164,1,False,True,False,False
400,10.895,NA,0.026916794,Non perishable,1,35,1,0,717.7324,1,False,False,False,True
401,10.6,NA,0.035264298,Non perishable,1,18,0,1,426.112,1,False,True,False,False
402,13.65,Low Fat,0.015908424,Starchy Foods,4,16,0,1,6911.004,1,False,True,False,False
403,19.0,NA,0.017719277,Non perishable,4,23,0,2,3811.0392,1,False,True,False,False
404,15.6,Regular,0.035334201,Processed Foods,2,35,1,0,2277.036,1,False,False,False,True
405,6.8,Low Fat,0.065652494,Processed Foods,1,35,0,2,48.6034,1,True,False,False,False
406,6.865,Low Fat,0.056919038,Processed Foods,4,21,1,2,5770.4886,1,False,True,False,False
407,10.8,Regular,0.048143292,Processed Foods,1,23,0,2,690.4346,1,False,True,False,False
408,16.7,Low Fat,0.022047313,Drinks,2,33,2,0,1890.2062,1,False,True,False,False
409,18.85,NA,0.090427268,Drinks,2,35,1,0,3195.84,1,False,False,False,True
410,15.15,Low Fat,0.027779254,Processed Foods,3,23,0,2,1504.708,1,False,True,False,False
411,10.5,NA,0.0,Non perishable,4,22,0,0,711.0744,1,True,False,False,False
412,17.6,Low Fat,0.008033611,Drinks,3,11,1,0,4311.055,1,False,False,True,False
413,19.35,Low Fat,0.033088472,Meats,3,23,0,2,521.3214,1,False,True,False,False
414,15.7,NA,0.160663021,Non perishable,1,23,0,2,829.5868,1,False,True,False,False
415,18.1,Low Fat,0.178975721,Drinks,3,13,0,1,1571.288,1,False,True,False,False
416,10.195,Regular,0.017627888,Starchy Foods,4,16,0,1,2403.538,1,False,True,False,False
417,10.6,Low Fat,0.0194158,Starchy Foods,1,35,0,2,83.8908,1,True,False,False,False
418,6.655,NA,0.016993225,Fruits and Vegetables,4,18,0,1,844.2344,1,False,True,False,False
419,19.0,NA,0.027139013,Non perishable,2,13,0,1,2940.1728,1,False,True,False,False
420,7.075,Low Fat,0.03777249,Processed Foods,2,22,0,0,291.6204,1,True,False,False,False
421,13.15,Low Fat,0.036746479,Processed Foods,3,18,0,1,3259.7568,1,False,True,False,False
422,20.1,NA,0.022460102,Fruits and Vegetables,4,21,1,2,3415.554,1,False,True,False,False
423,20.35,Regular,0.0,Drinks,4,11,1,0,5624.6784,1,False,False,True,False
424,18.85,NA,0.05213575,Non perishable,4,21,1,2,6687.961,1,False,True,False,False
425,16.35,NA,0.062508438,Fruits and Vegetables,4,21,1,2,5642.655,1,False,True,False,False
426,11.3,Low Fat,0.007309544,Meats,4,11,1,0,4943.565,1,False,False,True,False
427,17.5,NA,0.015623754,Fruits and Vegetables,3,11,1,0,3135.2522,1,False,False,True,False
428,18.0,NA,0.142978223,Fruits and Vegetables,1,18,0,1,796.9626,1,False,True,False,False
429,7.935,Low Fat,0.017191055,Drinks,1,18,0,1,848.895,1,False,True,False,False
430,5.765,Low Fat,0.143592939,Processed Foods,1,35,0,2,38.6164,1,True,False,False,False
431,20.25,Regular,0.011995271,Processed Foods,3,23,0,2,4997.4948,1,False,True,False,False
432,15.5,Regular,0.15717236,Processed Foods,3,21,1,2,588.5672,1,False,True,False,False
433,17.25,Low Fat,0.061393095,Drinks,1,35,0,2,372.848,1,True,False,False,False
434,5.86,Regular,0.264124669,Meats,3,35,0,2,155.1314,1,True,False,False,False
435,15.35,NA,0.020310046,Drinks,4,33,2,0,3038.7112,1,False,True,False,False
436,10.1,NA,0.054630834,Non perishable,4,23,0,2,1587.2672,1,False,True,False,False
437,16.7,Regular,0.052517969,Processed Foods,2,18,0,1,687.1056,1,False,True,False,False
438,20.7,Regular,0.047565208,Drinks,4,21,1,2,1929.4884,1,False,True,False,False
439,16.0,Low Fat,0.060797393,Starchy Foods,4,33,2,0,3600.6464,1,False,True,False,False
440,14.0,Low Fat,0.041291169,Starchy Foods,3,23,0,2,2181.1608,1,False,True,False,False
441,12.85,NA,0.022604051,Fruits and Vegetables,3,23,0,2,3428.2042,1,False,True,False,False
442,20.85,Regular,0.056580228,Starchy Foods,2,18,0,1,623.1888,1,False,True,False,False
443,12.35,NA,0.164196823,Non perishable,2,21,1,2,2133.2232,1,False,True,False,False
444,6.85,Low Fat,0.022976497,Processed Foods,4,11,1,0,3401.5722,1,False,False,True,False
445,10.3,NA,0.027310252,Fruits and Vegetables,2,16,0,1,1289.6546,1,False,True,False,False
446,8.895,Regular,0.141975462,Processed Foods,1,35,0,2,50.6008,1,True,False,False,False
447,8.775,Low Fat,0.0,Drinks,1,33,2,0,790.9704,1,False,True,False,False
448,18.85,NA,0.01619866,Non perishable,2,13,0,1,3147.9024,1,False,True,False,False
449,19.5,NA,0.014205168,Non perishable,1,35,1,0,2486.763,1,False,False,False,True
450,14.85,Low Fat,0.09344495,Processed Foods,2,16,0,1,1139.8496,1,False,True,False,False
451,20.5,Regular,0.019199733,Processed Foods,1,23,0,2,1816.3024,1,False,True,False,False
452,7.84,Regular,0.154120252,Processed Foods,1,11,1,0,199.74,1,False,False,True,False
453,18.25,Low Fat,0.089004389,Processed Foods,4,18,0,1,978.726,1,False,True,False,False
454,10.3,Regular,0.011117041,Processed Foods,1,33,2,0,2683.174,1,False,True,False,False
455,12.5,NA,0.103422709,Non perishable,3,16,0,1,2897.5616,1,False,True,False,False
456,20.35,Low Fat,0.089035961,Drinks,4,35,1,0,9158.079,1,False,False,False,True
457,20.25,Regular,0.102723919,Processed Foods,1,23,0,2,1957.452,1,False,True,False,False
458,16.75,NA,0.024733134,Drinks,1,35,1,0,1296.3126,1,False,False,False,True
459,15.0,NA,0.044871033,Non perishable,2,33,2,0,2528.7084,1,False,True,False,False
460,8.325,NA,0.029760052,Fruits and Vegetables,1,33,2,0,284.2966,1,False,True,False,False
461,15.85,Low Fat,0.078999287,Processed Foods,1,13,0,1,759.012,1,False,True,False,False
462,13.1,Low Fat,0.020870744,Drinks,2,23,0,2,1787.673,1,False,True,False,False
463,6.26,NA,0.031599715,Non perishable,2,13,0,1,2431.5016,1,False,True,False,False
464,17.25,Low Fat,0.042413704,Drinks,3,11,1,0,4466.1864,1,False,False,True,False
465,5.765,Low Fat,0.072284689,Processed Foods,2,16,0,1,2048.6666,1,False,True,False,False
466,13.6,NA,0.009984847,Non perishable,3,33,2,0,1940.807,1,False,True,False,False
467,10.5,Low Fat,0.052852621,Processed Foods,1,13,0,1,2067.309,1,False,True,False,False
468,7.975,Low Fat,0.014660821,Processed Foods,1,18,0,1,2663.2,1,False,True,False,False
469,12.65,Regular,0.076354362,Processed Foods,4,11,1,0,1146.5076,1,False,False,True,False
470,12.3,NA,0.076709639,Non perishable,4,18,0,1,3448.844,1,False,True,False,False
471,5.985,Low Fat,0.005677876,Processed Foods,3,18,0,1,1665.8316,1,False,True,False,False
472,16.85,NA,0.0,Fruits and Vegetables,3,35,1,0,8114.7704,1,False,False,False,True
473,15.15,Regular,0.012282366,Processed Foods,2,21,1,2,1713.7692,1,False,True,False,False
474,12.35,Low Fat,0.026681262,Processed Foods,1,23,0,2,810.9444,1,False,True,False,False
475,14.3,Low Fat,0.127541722,Processed Foods,1,23,0,2,1193.1136,1,False,True,False,False
476,8.695,NA,0.119513002,Non perishable,1,16,0,1,856.8846,1,False,True,False,False
477,16.35,Low Fat,0.054463442,Meats,3,22,0,0,165.7842,1,True,False,False,False
478,6.135,Regular,0.0,Processed Foods,3,18,0,1,1057.9562,1,False,True,False,False
479,19.5,NA,0.015756784,Non perishable,3,18,0,1,2205.1296,1,False,True,False,False
480,9.5,Regular,0.010907967,Processed Foods,3,33,2,0,2940.1728,1,False,True,False,False
481,8.895,NA,0.07543556,Drinks,4,16,0,1,3046.7008,1,False,True,False,False
482,18.25,Low Fat,0.0,Processed Foods,4,23,0,2,3327.6684,1,False,True,False,False
483,21.35,Low Fat,0.115194717,Processed Foods,4,22,0,0,520.6556,1,True,False,False,False
484,19.7,Low Fat,0.066922802,Processed Foods,3,16,0,1,2999.429,1,False,True,False,False
485,13.35,Low Fat,0.064636203,Processed Foods,1,35,1,0,2113.2492,1,False,False,False,True
486,16.6,NA,0.103195401,Fruits and Vegetables,2,18,0,1,942.7728,1,False,True,False,False
487,13.1,Low Fat,0.13121032,Drinks,1,35,0,2,75.2354,1,True,False,False,False
488,10.895,NA,0.035747522,Fruits and Vegetables,2,23,0,2,1581.9408,1,False,True,False,False
489,15.85,Regular,0.192650072,Processed Foods,1,35,0,2,37.9506,1,True,False,False,False
490,15.7,NA,0.098031771,Non perishable,3,35,0,2,151.8024,1,True,False,False,False
491,8.0,Regular,0.030118338,Starchy Foods,4,35,1,0,3486.1288,1,False,False,False,True
492,8.51,NA,0.016201845,Non perishable,4,13,0,1,4262.4516,1,False,True,False,False
493,14.15,Low Fat,0.05837308,Processed Foods,4,22,0,0,731.0484,1,True,False,False,False
494,6.65,NA,0.087652908,Fruits and Vegetables,2,16,0,1,1398.8458,1,False,True,False,False
495,15.25,Regular,0.065999008,Processed Foods,3,21,1,2,2336.958,1,False,True,False,False
496,18.25,Low Fat,0.088750333,Processed Foods,4,33,2,0,2348.9424,1,False,True,False,False
497,15.5,NA,0.100277876,Fruits and Vegetables,4,35,1,0,7094.7648,1,False,False,False,True
498,16.0,Regular,0.099252438,Processed Foods,1,16,0,1,1054.6272,1,False,True,False,False
499,19.2,NA,0.0,Non perishable,2,18,0,1,1298.31,1,False,True,False,False
500,12.15,NA,0.0,Non perishable,2,13,0,1,2330.3,1,False,True,False,False
501,8.895,Low Fat,0.026384672,Processed Foods,4,21,1,2,4584.6988,1,False,True,False,False
502,10.895,Low Fat,0.228993134,Drinks,4,22,0,0,527.3136,1,True,False,False,False
503,16.0,Regular,0.065431917,Drinks,1,13,0,1,1869.5664,1,False,True,False,False
504,10.895,Low Fat,0.026749991,Processed Foods,2,35,1,0,2876.256,1,False,False,False,True
505,9.195,Low Fat,0.0,Processed Foods,1,11,1,0,407.4696,1,False,False,True,False
506,11.35,NA,0.043333912,Fruits and Vegetables,4,11,1,0,2189.8162,1,False,False,True,False
507,10.0,NA,0.089656812,Non perishable,3,13,0,1,1603.9122,1,False,True,False,False
508,9.395,NA,0.039954281,Non perishable,1,16,0,1,2013.3792,1,False,True,False,False
509,15.2,NA,0.087854925,Drinks,2,35,0,2,95.8752,1,True,False,False,False
510,20.75,Low Fat,0.149404057,Starchy Foods,4,22,0,0,774.9912,1,True,False,False,False
511,9.8,Low Fat,0.0268952,Meats,2,18,0,1,2403.538,1,False,True,False,False
512,5.695,Low Fat,0.065857092,Processed Foods,4,11,1,0,4380.2982,1,False,False,True,False
513,18.2,NA,0.161817014,Fruits and Vegetables,1,18,0,1,219.714,1,False,True,False,False
514,19.35,Regular,0.082197959,Processed Foods,1,33,2,0,729.051,1,False,True,False,False
515,18.35,NA,0.015335349,Drinks,2,18,0,1,1393.5194,1,False,True,False,False
516,6.36,NA,0.00599072,Non perishable,3,18,0,1,5262.4832,1,False,True,False,False
517,9.8,NA,0.013898123,Drinks,1,11,1,0,372.848,1,False,False,True,False
518,20.7,Regular,0.078912473,Processed Foods,2,35,1,0,3273.7386,1,False,False,False,True
519,9.895,NA,0.059776237,Non perishable,4,35,1,0,5344.3766,1,False,False,False,True
520,6.635,Regular,0.0,Processed Foods,1,33,2,0,303.6048,1,False,True,False,False
521,18.1,Low Fat,0.297883712,Drinks,3,22,0,0,314.2576,1,True,False,False,False
522,8.93,NA,0.022059594,Non perishable,1,22,0,0,276.307,1,True,False,False,False
523,8.3,NA,0.03532494,Fruits and Vegetables,1,33,2,0,721.0614,1,False,True,False,False
524,8.895,NA,0.124967595,Non perishable,2,18,0,1,3467.4864,1,False,True,False,False
525,16.35,NA,0.062411404,Fruits and Vegetables,4,23,0,2,5416.9488,1,False,True,False,False
526,8.6,NA,0.032754431,Non perishable,2,11,1,0,283.6308,1,False,False,True,False
527,5.825,NA,0.160178832,Non perishable,3,35,0,2,323.5788,1,True,False,False,False
528,19.0,NA,0.104035148,Fruits and Vegetables,4,13,0,1,5206.556,1,False,True,False,False
529,7.56,Low Fat,0.06390019,Processed Foods,3,18,0,1,2503.408,1,False,True,False,False
530,12.6,Regular,0.062648111,Processed Foods,2,33,2,0,1960.781,1,False,True,False,False
531,15.6,NA,0.111685868,Non perishable,3,22,0,0,370.1848,1,True,False,False,False
